"","Null.r","Truly.exceptional","Except.depaup.crown.0.0","Except.diverse.crown.0.0","Pval.crown.0.0","Except.depaup.stem.0.0","Except.diverse.stem.0.0","Pval.stem.0.0","Except.depaup.crown.0.5","Except.diverse.crown.0.5","Pval.crown.0.5","Except.depaup.stem.0.5","Except.diverse.stem.0.5","Pval.stem.0.5","Except.depaup.crown.0.9","Except.diverse.crown.0.9","Pval.crown.0.9","Except.depaup.stem.0.9","Except.diverse.stem.0.9","Pval.stem.0.9"
"P.j",0.02104,FALSE,FALSE,TRUE,4.03869607728574e-08,FALSE,TRUE,0.0133682782065257,FALSE,TRUE,7.03149520460582e-05,FALSE,FALSE,0.101259935664829,FALSE,TRUE,0.0325872396347638,FALSE,FALSE,0.507872688387577
"Q.a",0.10798,FALSE,FALSE,FALSE,0.136742888971351,FALSE,FALSE,0.426811422148083,FALSE,FALSE,0.315035036684067,FALSE,FALSE,0.262857810177199,FALSE,FALSE,0.178715615784641,FALSE,FALSE,0.116685324907104
"Q.b",0.1608,FALSE,FALSE,TRUE,6.94122316515928e-11,FALSE,TRUE,6.05998065827438e-09,FALSE,TRUE,2.23078205631664e-06,FALSE,TRUE,2.8966677478818e-05,FALSE,TRUE,0.0187081557043945,FALSE,FALSE,0.0523545001823387
"Q.c",0.05502,FALSE,FALSE,TRUE,0.000254748826100169,FALSE,FALSE,0.660380047936909,FALSE,TRUE,0.00841278726122407,FALSE,FALSE,0.993493364977555,FALSE,FALSE,0.164867119579529,FALSE,FALSE,0.694450717377956
"Q.d",0.11585,FALSE,FALSE,TRUE,1.65460823898393e-05,FALSE,TRUE,5.93894060064664e-05,FALSE,TRUE,0.00199030051371032,FALSE,TRUE,0.00502067410917319,FALSE,FALSE,0.179786831188405,FALSE,FALSE,0.312643192942304
"Q.e",0.05875,FALSE,FALSE,TRUE,0.0032354827792008,FALSE,TRUE,0.0131497225165328,FALSE,TRUE,0.0403349033591635,FALSE,FALSE,0.115422584069627,FALSE,FALSE,0.45565677308483,FALSE,FALSE,0.77361090004242
"Q.f",0.05496,FALSE,FALSE,FALSE,0.223757053810014,FALSE,FALSE,0.165200240407555,FALSE,FALSE,0.404746215790076,FALSE,FALSE,0.470468792236,FALSE,FALSE,0.933302811966682,FALSE,FALSE,0.874883846184568
"Q.g",0.01493,TRUE,FALSE,TRUE,0.00108373782678761,FALSE,TRUE,0.00315535591033215,FALSE,TRUE,0.0190044915627399,FALSE,TRUE,0.0463998257115599,FALSE,FALSE,0.351710666145398,FALSE,FALSE,0.618528538896355
"Q.h",0.12925,FALSE,FALSE,FALSE,0.0726523517142607,FALSE,FALSE,0.0652682576867931,FALSE,FALSE,0.217428102605593,FALSE,FALSE,0.279838420088174,FALSE,FALSE,0.750812489537039,FALSE,FALSE,0.957550584217606
"Q.i",0.1046,FALSE,FALSE,TRUE,6.79434864494202e-25,FALSE,TRUE,6.22589523303254e-16,FALSE,TRUE,3.03982329794972e-14,FALSE,TRUE,3.50437420689355e-09,FALSE,TRUE,9.43658973468308e-05,FALSE,TRUE,0.00329912667837667
"Q.j",0.10802,FALSE,FALSE,TRUE,0.000375005037073749,FALSE,TRUE,0.000425901652812062,FALSE,TRUE,0.0116938306387682,FALSE,TRUE,0.0155454097388918,FALSE,FALSE,0.300285834834767,FALSE,FALSE,0.422121538627192
"R.a",0.09953,FALSE,FALSE,TRUE,0.0282599605813539,FALSE,FALSE,0.491038134441448,FALSE,FALSE,0.129296836137623,FALSE,FALSE,0.313171529309737,FALSE,FALSE,0.663686136915499,FALSE,FALSE,0.161177697682443
"R.b",0.02744,FALSE,FALSE,FALSE,0.0829186734326626,FALSE,FALSE,0.0554250556160676,FALSE,FALSE,0.232549639759398,FALSE,FALSE,0.243566138884377,FALSE,FALSE,0.804229864782359,FALSE,FALSE,0.977442801165239
"R.c",0.04161,FALSE,TRUE,FALSE,0.0380006635258434,FALSE,FALSE,0.167520827401527,FALSE,FALSE,0.167701588050625,FALSE,FALSE,0.106189807746174,FALSE,FALSE,0.115906878590866,FALSE,FALSE,0.0617171987304983
"R.d",0.02874,FALSE,FALSE,TRUE,0.0418046648800299,FALSE,FALSE,0.133253389974453,FALSE,FALSE,0.158162610712906,FALSE,FALSE,0.422199119060928,FALSE,FALSE,0.712382081484422,FALSE,FALSE,0.788650837905294
