,,,,,,,,,"Net diversiffication, speciation, extinction,  number of shifts, and effective sample sizes estimated using BAMM",,,,,,,,,,,,,,,,,,,,,,,,,,,Net diversiffication rates estimated using MS estimators (stem-group age),,,,,,,,,,,,,,,,,,Net diversiffication rates estimated using MS estimators (crown-group age),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simulated trees,,,,,Simulated rates,,,,Taxon sampling = 100%,,,,,,,Effective sample size,,Taxon sampling = 50%,,,,,,,Effective sample size,,Taxon sampling = 25%,,,,,,,Effective sample size,,Taxon sampling = 100%,,,,,,Taxon sampling = 50%,,,,,,Taxon sampling = 25%,,,,,,Taxon sampling = 100%,,,,,,Taxon sampling = 50%,,,,,,Taxon sampling = 25%,,,,,,,,,,,,,,,,,,,,,,,,,,
Backbone tree,Clade,No. of tips,Age (stem),Age (crown),Speciation,Extinction,Fraction,Net Div.,Net Div.,(Error),Speciation,(Error),Extinction ,(Error),No. of Shifts ,Rate shifts,Log-likelihood,Net Div.,(Error),Speciation,(Error),Extinction ,(Error),No. of Shifts ,Rate shifts,Log-likelihood,Net Div.,(Error),Speciation,(Error),Extinction ,(Error),No. of Shifts ,Rate shifts,Log-likelihood,epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),,,,,,,,,,,,,,,,,,,,,
,f,30,19.588,17.718,0.25464,0.08482,0.33311,0.16982,0.17246,1.56%,0.23369,-8.23%,0.06123,-27.81%,,562,168,0.13795,-18.76%,0.28832,13.23%,0.15037,77.27%,,821,474,0.13289,-21.75%,0.33709,32.38%,0.20420,140.73%,,350,476,0.17364,2.25%,0.13993,-17.60%,0.06948,-59.09%,0.17364,2.25%,0.13993,-17.60%,0.06948,-59.09%,0.17364,2.25%,0.13993,-17.60%,0.06948,-59.09%,0.15284,-10.00%,0.13824,-18.60%,0.07387,-56.50%,0.15284,-10.00%,0.13824,-18.60%,0.07387,-56.50%,0.15284,-10.00%,0.13824,-18.60%,0.07387,-56.50%,,,,,,,,,,,,,,,,,,,,,
,g,200,19.588,18.303,0.22640,0.02006,0.08863,0.20633,0.17220,-16.54%,0.23280,2.83%,0.06060,202.01%,,562,168,0.13825,-33.00%,0.28822,27.31%,0.14997,647.46%,,821,474,0.13295,-35.56%,0.33714,48.92%,0.20419,917.68%,,350,476,0.27049,31.09%,0.23536,14.07%,0.15519,-24.79%,0.27049,31.09%,0.23536,14.07%,0.15519,-24.79%,0.27049,31.09%,0.23536,14.07%,0.15519,-24.79%,0.25161,21.95%,0.23613,14.44%,0.16327,-20.87%,0.25161,21.95%,0.23613,14.44%,0.16327,-20.87%,0.25161,21.95%,0.23613,14.44%,0.16327,-20.87%,,,,,,,,,,,,,,,,,,,,,
,h,31,28.866,28.100,0.29588,0.18545,0.62678,0.11043,0.05991,-45.74%,0.25157,-14.97%,0.19166,3.35%,,562,168,0.09275,-16.01%,0.27838,-5.91%,0.18563,0.10%,,821,474,0.08813,-20.19%,0.29116,-1.59%,0.20303,9.48%,,350,476,0.11896,7.73%,0.09605,-13.02%,0.04803,-56.51%,0.11896,7.73%,0.09605,-13.02%,0.04803,-56.51%,0.11896,7.73%,0.09605,-13.02%,0.04803,-56.51%,0.09754,-11.67%,0.08830,-20.04%,0.04748,-57.00%,0.09754,-11.67%,0.08830,-20.04%,0.04748,-57.00%,0.09754,-11.67%,0.08830,-20.04%,0.04748,-57.00%,,,,,,,,,,,,,,,,,,,,,
,i,18,16.756,11.538,0.23818,0.09560,0.40139,0.14258,0.06146,-56.89%,0.25295,6.20%,0.19149,100.30%,,562,168,0.09503,-33.35%,0.28078,17.88%,0.18575,94.29%,,821,474,0.09221,-35.33%,0.29590,24.23%,0.20370,113.06%,,350,476,0.17250,20.99%,0.13436,-5.76%,0.05928,-58.42%,0.17250,20.99%,0.13436,-5.76%,0.05928,-58.42%,0.17250,20.99%,0.13436,-5.76%,0.05928,-58.42%,0.19043,33.56%,0.16962,18.97%,0.08151,-42.83%,0.19043,33.56%,0.16962,18.97%,0.08151,-42.83%,0.19043,33.56%,0.16962,18.97%,0.08151,-42.83%,,,,,,,,,,,,,,,,,,,,,
,j,26,16.756,15.893,0.28865,0.02982,0.10330,0.25884,0.06148,-76.25%,0.25298,-12.36%,0.19151,542.24%,,562,168,0.09491,-63.33%,0.28073,-2.74%,0.18582,523.16%,,821,474,0.09182,-64.53%,0.29554,2.39%,0.20373,583.22%,,350,476,0.19445,-24.88%,0.15533,-39.99%,0.07477,-71.11%,0.19445,-24.88%,0.15533,-39.99%,0.07477,-71.11%,0.19445,-24.88%,0.15533,-39.99%,0.07477,-71.11%,0.16139,-37.65%,0.14539,-43.83%,0.07554,-70.82%,0.16139,-37.65%,0.14539,-43.83%,0.07554,-70.82%,0.16139,-37.65%,0.14539,-43.83%,0.07554,-70.82%,,,,,,,,,,,,,,,,,,,,,
H,a,21,38.093,17.996,0.29482,0.22990,0.77980,0.06492,0.16161,148.93%,0.22847,-22.51%,0.06687,-70.91%,3,2740,1367,0.11229,72.96%,0.15773,-46.50%,0.04544,-80.23%,1,2199,1011,0.10512,61.92%,0.15513,-47.38%,0.05001,-78.25%,1,3151,1951,0.07992,23.11%,0.06295,-3.04%,0.02884,-55.58%,0.07992,23.11%,0.06295,-3.04%,0.02884,-55.58%,0.07992,23.11%,0.06295,-3.04%,0.02884,-55.58%,0.13066,101.27%,0.11696,80.15%,0.05813,-10.46%,0.13066,101.27%,0.11696,80.15%,0.05813,-10.46%,0.13066,101.27%,0.11696,80.15%,0.05813,-10.46%,,,,,,,,,,,,,,,,,,,,,
,b,420,31.088,23.812,0.24195,0.04178,0.17269,0.20017,0.16420,-17.97%,0.23171,-4.23%,0.06751,61.58%,,2740,1367,0.18787,-6.14%,0.26830,10.89%,0.08043,92.49%,,2199,1011,0.18872,-5.72%,0.25212,4.20%,0.06340,51.75%,,3151,1951,0.19430,-2.93%,0.17208,-14.03%,0.12091,-39.59%,0.19430,-2.93%,0.17208,-14.03%,0.12091,-39.59%,0.19430,-2.93%,0.17208,-14.03%,0.12091,-39.59%,0.22455,12.18%,0.21256,6.19%,0.15570,-22.22%,0.22455,12.18%,0.21256,6.19%,0.15570,-22.22%,0.22455,12.18%,0.21256,6.19%,0.15570,-22.22%,,,,,,,,,,,,,,,,,,,,,
,c,24,31.012,29.140,0.10911,0.02262,0.20729,0.08650,0.08991,3.95%,0.10926,0.14%,0.01935,-14.47%,,2740,1367,0.11323,30.90%,0.15826,45.04%,0.04503,99.09%,,2199,1011,0.10977,26.91%,0.16075,47.33%,0.05099,125.43%,,3151,1951,0.10248,18.48%,0.08144,-5.84%,0.03850,-55.49%,0.10248,18.48%,0.08144,-5.84%,0.03850,-55.49%,0.10248,18.48%,0.08144,-5.84%,0.03850,-55.49%,0.08528,-1.41%,0.07664,-11.40%,0.03917,-54.71%,0.08528,-1.41%,0.07664,-11.40%,0.03917,-54.71%,0.08528,-1.41%,0.07664,-11.40%,0.03917,-54.71%,,,,,,,,,,,,,,,,,,,,,
,d,41,29.724,14.274,0.23457,0.04404,0.18777,0.19052,0.09080,-52.34%,0.11005,-53.08%,0.01925,-56.28%,,2740,1367,0.11486,-39.71%,0.16118,-31.29%,0.04632,5.16%,,2199,1011,0.11027,-42.12%,0.16133,-31.22%,0.05106,15.93%,,3151,1951,0.12494,-34.42%,0.10243,-46.24%,0.05415,-71.58%,0.12494,-34.42%,0.10243,-46.24%,0.05415,-71.58%,0.12494,-34.42%,0.10243,-46.24%,0.05415,-71.58%,0.21160,11.07%,0.19294,1.27%,0.10912,-42.73%,0.21160,11.07%,0.19294,1.27%,0.10912,-42.73%,0.21160,11.07%,0.19294,1.27%,0.10912,-42.73%,,,,,,,,,,,,,,,,,,,,,
,e,26,29.724,28.979,0.07973,0.03512,0.44050,0.04461,0.09053,102.94%,0.10981,37.72%,0.01927,-45.13%,,2740,1367,0.11330,153.97%,0.15837,98.62%,0.04507,28.31%,,2199,1011,0.10955,145.57%,0.16026,101.00%,0.05071,44.38%,,3151,1951,0.10961,145.71%,0.08756,96.28%,0.04215,-5.52%,0.10961,145.71%,0.08756,96.28%,0.04215,-5.52%,0.10961,145.71%,0.08756,96.28%,0.04215,-5.52%,0.08851,98.40%,0.07973,78.73%,0.04143,-7.14%,0.08851,98.40%,0.07973,78.73%,0.04143,-7.14%,0.08851,98.40%,0.07973,78.73%,0.04143,-7.14%,,,,,,,,,,,,,,,,,,,,,
,f,13,33.47,9.669,0.12629,0.07658,0.60637,0.04971,0.16254,226.97%,0.22930,81.56%,0.06676,-12.83%,,2740,1367,0.11250,126.31%,0.15868,25.64%,0.04617,-39.71%,,2199,1011,0.16576,233.44%,0.22555,78.60%,0.05979,-21.92%,,3151,1951,0.07663,54.16%,0.05814,16.95%,0.02356,-52.61%,0.07663,54.16%,0.05814,16.95%,0.02356,-52.61%,0.07663,54.16%,0.05814,16.95%,0.02356,-52.61%,0.19360,289.44%,0.17056,243.10%,0.07603,52.94%,0.19360,289.44%,0.17056,243.10%,0.07603,52.94%,0.19360,289.44%,0.17056,243.10%,0.07603,52.94%,,,,,,,,,,,,,,,,,,,,,
,g,859,77.483,65.129,0.13222,0.03233,0.24454,0.09989,0.08950,-10.40%,0.10877,-17.74%,0.01927,-40.41%,,2740,1367,0.10463,4.74%,0.12597,-4.73%,0.02134,-33.99%,,2199,1011,0.09958,-0.31%,0.14018,6.02%,0.04060,25.57%,,3151,1951,0.08719,-12.71%,0.07826,-21.65%,0.05761,-42.33%,0.08719,-12.71%,0.07826,-21.65%,0.05761,-42.33%,0.08719,-12.71%,0.07826,-21.65%,0.05761,-42.33%,0.09309,-6.81%,0.08869,-11.22%,0.06775,-32.18%,0.09309,-6.81%,0.08869,-11.22%,0.06775,-32.18%,0.09309,-6.81%,0.08869,-11.22%,0.06775,-32.18%,,,,,,,,,,,,,,,,,,,,,
,h,333,56.442,42.182,0.11364,0.01108,0.09749,0.10256,0.08693,-15.24%,0.10637,-6.40%,0.01944,75.45%,,2740,1367,0.10496,2.34%,0.12624,11.08%,0.02127,92.00%,,2199,1011,0.10020,-2.30%,0.14077,23.87%,0.04056,266.11%,,3151,1951,0.10290,0.33%,0.09068,-11.59%,0.06258,-38.98%,0.10290,0.33%,0.09068,-11.59%,0.06258,-38.98%,0.10290,0.33%,0.09068,-11.59%,0.06258,-38.98%,0.12126,18.23%,0.11450,11.64%,0.08252,-19.54%,0.12126,18.23%,0.11450,11.64%,0.08252,-19.54%,0.12126,18.23%,0.11450,11.64%,0.08252,-19.54%,,,,,,,,,,,,,,,,,,,,,
,i,54,40.738,34.894,0.06816,0.01111,0.16301,0.05705,0.05248,-8.01%,0.09353,37.22%,0.04105,269.42%,,2740,1367,0.10414,82.55%,0.12545,84.05%,0.02131,91.78%,,2199,1011,0.09923,73.95%,0.13985,105.18%,0.04061,265.53%,,3151,1951,0.09792,71.64%,0.08135,42.60%,0.04518,-20.80%,0.09792,71.64%,0.08135,42.60%,0.04518,-20.80%,0.09792,71.64%,0.08135,42.60%,0.04518,-20.80%,0.09445,65.57%,0.08667,51.93%,0.05126,-10.14%,0.09445,65.57%,0.08667,51.93%,0.05126,-10.14%,0.09445,65.57%,0.08667,51.93%,0.05126,-10.14%,,,,,,,,,,,,,,,,,,,,,
,j,13,40.738,30.458,0.06684,0.03033,0.45372,0.03651,0.05485,50.24%,0.09583,43.37%,0.04097,35.11%,,2740,1367,0.10387,184.50%,0.12517,87.27%,0.02129,-29.79%,,2199,1011,0.09861,170.10%,0.13923,108.32%,0.04062,33.94%,,3151,1951,0.06296,72.45%,0.04777,30.83%,0.01935,-46.99%,0.06296,72.45%,0.04777,30.83%,0.01935,-46.99%,0.06296,72.45%,0.04777,30.83%,0.01935,-46.99%,0.06145,68.32%,0.05414,48.29%,0.02413,-33.90%,0.09895,171.01%,0.08717,138.76%,0.03886,6.43%,0.09895,171.01%,0.08717,138.76%,0.03886,6.43%,,,,,,,,,,,,,,,,,,,,,
I,a,1293,100,98.834,0.07743,0.00942,0.12162,0.06801,0.06736,-0.96%,0.08616,11.28%,0.01880,99.63%,4,1140,268,0.06700,-1.49%,0.09828,26.92%,0.03128,232.14%,2,2003,1943,0.06576,-3.31%,0.09754,25.98%,0.03178,237.47%,2,442,327,0.07165,5.34%,0.06472,-4.84%,0.04869,-28.41%,0.07165,5.34%,0.06472,-4.84%,0.04869,-28.41%,0.07165,5.34%,0.06472,-4.84%,0.04869,-28.41%,0.06548,-3.73%,0.06258,-8.00%,0.04875,-28.33%,0.06548,-3.73%,0.06258,-8.00%,0.04875,-28.33%,0.06548,-3.73%,0.06258,-8.00%,0.04875,-28.33%,,,,,,,,,,,,,,,,,,,,,
,b,946,44.142,37.084,0.20592,0.07190,0.34918,0.13402,0.13243,-1.18%,0.22732,10.39%,0.09489,31.97%,,1140,268,0.13575,1.29%,0.21901,6.36%,0.08326,15.80%,,2003,1943,0.14339,6.99%,0.19919,-3.27%,0.05580,-22.39%,,442,327,0.15523,15.83%,0.13956,4.13%,0.10328,-22.93%,0.15523,15.83%,0.13956,4.13%,0.10328,-22.93%,0.15523,15.83%,0.13956,4.13%,0.10328,-22.93%,0.16608,23.93%,0.15835,18.16%,0.12156,-9.30%,0.16608,23.93%,0.15835,18.16%,0.12156,-9.30%,0.16608,23.93%,0.15835,18.16%,0.12156,-9.30%,,,,,,,,,,,,,,,,,,,,,
,c,10,44.142,33.472,0.03888,0.01126,0.28947,0.02763,0.07441,169.33%,0.10573,171.92%,0.03132,178.28%,,1140,268,0.10574,282.74%,0.16442,322.87%,0.05868,421.38%,,2003,1943,0.14168,412.84%,0.19693,406.47%,0.05525,390.83%,,442,327,0.05216,88.81%,0.03862,39.79%,0.01454,-47.37%,0.05216,88.81%,0.03862,39.79%,0.01454,-47.37%,0.05216,88.81%,0.03862,39.79%,0.01454,-47.37%,0.04808,74.04%,0.04197,51.92%,0.01756,-36.44%,0.13136,375.48%,0.11467,315.06%,0.04797,73.65%,0.13136,375.48%,0.11467,315.06%,0.04797,73.65%,,,,,,,,,,,,,,,,,,,,,
,d,113,64.481,60.597,0.09096,0.01359,0.14939,0.07737,0.07458,-3.60%,0.10557,16.07%,0.03099,128.07%,,1140,268,0.06738,-12.92%,0.09971,9.62%,0.03233,137.94%,,2003,1943,0.06627,-14.34%,0.09807,7.82%,0.03180,134.01%,,442,327,0.07331,-5.24%,0.06270,-18.96%,0.03879,-49.86%,0.07331,-5.24%,0.06270,-18.96%,0.03879,-49.86%,0.07331,-5.24%,0.06270,-18.96%,0.03879,-49.86%,0.06657,-13.95%,0.06196,-19.92%,0.04043,-47.75%,0.06657,-13.95%,0.06196,-19.92%,0.04043,-47.75%,0.06657,-13.95%,0.06196,-19.92%,0.04043,-47.75%,,,,,,,,,,,,,,,,,,,,,
,e,73,77.493,32.542,0.23967,0.18588,0.77557,0.05379,0.07149,32.90%,0.13210,-44.88%,0.06061,-67.39%,,1140,268,0.06768,25.82%,0.10574,-55.88%,0.03806,-79.52%,,2003,1943,0.06748,25.45%,0.10084,-57.93%,0.03336,-82.05%,,442,327,0.05537,2.93%,0.04660,-13.37%,0.02715,-49.52%,0.05537,2.93%,0.04660,-13.37%,0.02715,-49.52%,0.05537,2.93%,0.04660,-13.37%,0.02715,-49.52%,0.11054,105.50%,0.10207,89.76%,0.06307,17.25%,0.11054,105.50%,0.10207,89.76%,0.06307,17.25%,0.11054,105.50%,0.10207,89.76%,0.06307,17.25%,,,,,,,,,,,,,,,,,,,,,
,f,73,77.493,68.940,0.14769,0.12984,0.87910,0.01786,0.06976,290.68%,0.13234,-10.39%,0.06259,-51.80%,,1140,268,0.06592,269.19%,0.10474,-29.08%,0.03882,-70.10%,,2003,1943,0.06556,267.19%,0.09744,-34.03%,0.03187,-75.45%,,442,327,0.05537,210.08%,0.04660,160.97%,0.02715,52.07%,0.05537,210.08%,0.04660,160.97%,0.02715,52.07%,0.05537,210.08%,0.04660,160.97%,0.02715,52.07%,0.05218,192.24%,0.04818,169.85%,0.02977,66.74%,0.05218,192.24%,0.04818,169.85%,0.02977,66.74%,0.05218,192.24%,0.04818,169.85%,0.02977,66.74%,,,,,,,,,,,,,,,,,,,,,
,g,929,87.888,86.810,0.12093,0.05415,0.44774,0.06679,0.07494,12.21%,0.10603,-12.32%,0.03109,-42.58%,,1140,268,0.06754,1.13%,0.09926,-17.92%,0.03171,-41.43%,,2003,1943,0.06633,-0.69%,0.09823,-18.77%,0.03190,-41.08%,,442,327,0.07776,16.43%,0.06989,4.64%,0.05167,-22.63%,0.07776,16.43%,0.06989,4.64%,0.05167,-22.63%,0.07776,16.43%,0.06989,4.64%,0.05167,-22.63%,0.07074,5.92%,0.06744,0.97%,0.05172,-22.56%,0.07074,5.92%,0.06744,0.97%,0.05172,-22.56%,0.07074,5.92%,0.06744,0.97%,0.05172,-22.56%,,,,,,,,,,,,,,,,,,,,,
,h,29,75.881,74.437,0.03568,0.00333,0.09341,0.03234,0.02623,-18.90%,0.04706,31.92%,0.02083,525.10%,,1140,268,0.06448,99.36%,0.09625,169.79%,0.03177,853.34%,,2003,1943,0.05546,71.48%,0.09428,164.25%,0.03881,1064.65%,,442,327,0.04438,37.20%,0.03569,10.34%,0.01759,-45.61%,0.04438,37.20%,0.03569,10.34%,0.01759,-45.61%,0.04438,37.20%,0.03569,10.34%,0.01759,-45.61%,0.03592,11.07%,0.03246,0.37%,0.01723,-46.72%,0.03592,11.07%,0.03246,0.37%,0.01723,-46.72%,0.03592,11.07%,0.03246,0.37%,0.01723,-46.72%,,,,,,,,,,,,,,,,,,,,,
,i,228,25.611,19.285,0.25758,0.03792,0.14720,0.21967,0.18442,-16.05%,0.35448,37.62%,0.17006,348.54%,,1140,268,0.21266,-3.19%,0.33506,30.08%,0.12240,222.82%,,2003,1943,0.19985,-9.02%,0.34402,33.56%,0.14418,280.26%,,442,327,0.21199,-3.50%,0.18510,-15.74%,0.12360,-43.73%,0.21199,-3.50%,0.18510,-15.74%,0.12360,-43.73%,0.21199,-3.50%,0.18510,-15.74%,0.12360,-43.73%,0.24559,11.80%,0.23087,5.10%,0.16147,-26.49%,0.24559,11.80%,0.23087,5.10%,0.16147,-26.49%,0.24559,11.80%,0.23087,5.10%,0.16147,-26.49%,,,,,,,,,,,,,,,,,,,,,
,j,14,25.611,18.069,0.11895,0.06110,0.51362,0.05786,0.16344,182.50%,0.31841,167.69%,0.15497,153.66%,,1140,268,0.18613,221.72%,0.29302,146.34%,0.10689,74.96%,,2003,1943,0.17396,200.68%,0.29999,152.20%,0.12603,106.29%,,442,327,0.10304,78.10%,0.07867,35.98%,0.03252,-43.79%,0.10304,78.10%,0.07867,35.98%,0.03252,-43.79%,0.10304,78.10%,0.07867,35.98%,0.03252,-43.79%,0.10769,86.14%,0.09512,64.41%,0.04315,-25.42%,0.10769,86.14%,0.09512,64.41%,0.04315,-25.42%,0.10769,86.14%,0.09512,64.41%,0.04315,-25.42%,,,,,,,,,,,,,,,,,,,,,
J,a,85,48.381,34.549,0.28576,0.20287,0.70996,0.08288,0.09114,9.96%,0.20277,-29.04%,0.11163,-44.97%,2,3281,4072,0.08068,-2.66%,0.23047,-19.35%,0.14979,-26.17%,2,2815,3171,0.06681,-19.40%,0.28177,-1.40%,0.21496,5.96%,2,3102,3126,0.09183,10.79%,0.07774,-6.20%,0.04631,-44.12%,0.09183,10.79%,0.07774,-6.20%,0.04631,-44.12%,0.09183,10.79%,0.07774,-6.20%,0.04631,-44.12%,0.10853,30.94%,0.10050,21.26%,0.06336,-23.55%,0.10853,30.94%,0.10050,21.26%,0.06336,-23.55%,0.10853,30.94%,0.10050,21.26%,0.06336,-23.55%,,,,,,,,,,,,,,,,,,,,,
,b,12,16.817,16.030,0.20038,0.15688,0.78291,0.04350,0.09144,110.21%,0.20262,1.12%,0.11117,-29.14%,,3281,4072,0.08338,91.67%,0.23299,16.27%,0.14961,-4.63%,,2815,3171,0.07083,62.82%,0.28586,42.66%,0.21503,37.07%,,3102,3126,0.14777,239.68%,0.11131,155.87%,0.04412,1.42%,0.14777,239.68%,0.11131,155.87%,0.04412,1.42%,0.14777,239.68%,0.11131,155.87%,0.04412,1.42%,0.11178,156.96%,0.09820,125.75%,0.04294,-1.28%,0.11178,156.96%,0.09820,125.75%,0.04294,-1.28%,0.62863,1345.09%,0.55228,1169.59%,0.24151,455.19%,,,,,,,,,,,,,,,,,,,,,
,c,23,16.817,15.239,0.26741,0.21490,0.80367,0.05250,0.09180,74.86%,0.20309,-24.05%,0.11129,-48.21%,,3281,4072,0.08324,58.55%,0.23285,-12.92%,0.14960,-30.39%,,2815,3171,0.07054,34.36%,0.28558,6.80%,0.21504,0.06%,,3102,3126,0.18645,255.14%,0.14777,181.45%,0.06917,31.74%,0.18645,255.14%,0.14777,181.45%,0.06917,31.74%,0.18645,255.14%,0.14777,181.45%,0.06917,31.74%,0.16027,205.26%,0.14385,174.00%,0.07289,38.83%,0.16027,205.26%,0.14385,174.00%,0.07289,38.83%,0.16027,205.26%,0.14385,174.00%,0.07289,38.83%,,,,,,,,,,,,,,,,,,,,,
,d,14,20.07,11.951,0.19762,0.15806,0.79985,0.03955,0.21999,456.19%,0.26132,32.24%,0.04133,-73.85%,,3281,4072,0.21529,444.30%,0.28044,41.91%,0.06515,-58.78%,,2815,3171,0.22862,478.02%,0.29000,46.75%,0.06138,-61.17%,,3102,3126,0.13149,232.44%,0.10039,153.82%,0.04150,4.92%,0.13149,232.44%,0.10039,153.82%,0.04150,4.92%,0.13149,232.44%,0.10039,153.82%,0.04150,4.92%,0.16282,311.65%,0.14382,263.60%,0.06524,64.94%,0.16282,311.65%,0.14382,263.60%,0.06524,64.94%,0.16282,311.65%,0.14382,263.60%,0.06524,64.94%,,,,,,,,,,,,,,,,,,,,,
,e,364,20.07,18.054,0.26857,0.03261,0.12140,0.23597,0.24406,3.43%,0.26967,0.41%,0.02561,-21.44%,,3281,4072,0.24126,2.24%,0.28811,7.27%,0.04685,43.69%,,2815,3171,0.23359,-1.01%,0.29268,8.98%,0.05910,81.25%,,3102,3126,0.29383,24.52%,0.25943,9.94%,0.18032,-23.58%,0.29383,24.52%,0.25943,9.94%,0.18032,-23.58%,0.29383,24.52%,0.25943,9.94%,0.18032,-23.58%,0.28825,22.15%,0.27245,15.46%,0.19761,-16.26%,0.28825,22.15%,0.27245,15.46%,0.19761,-16.26%,0.28825,22.15%,0.27245,15.46%,0.19761,-16.26%,,,,,,,,,,,,,,,,,,,,,
,f,104,51.636,35.823,0.19006,0.06293,0.33109,0.12713,0.09166,-27.90%,0.19971,5.08%,0.10805,71.70%,,3281,4072,0.08127,-36.08%,0.23029,21.17%,0.14903,136.83%,,2815,3171,0.06743,-46.96%,0.28177,48.26%,0.21433,240.61%,,3102,3126,0.08995,-29.25%,0.07671,-39.66%,0.04696,-63.06%,0.08995,-29.25%,0.07671,-39.66%,0.04696,-63.06%,0.08995,-29.25%,0.07671,-39.66%,0.04696,-63.06%,0.11030,-13.24%,0.10251,-19.37%,0.06625,-47.89%,0.11030,-13.24%,0.10251,-19.37%,0.06625,-47.89%,0.11030,-13.24%,0.10251,-19.37%,0.06625,-47.89%,,,,,,,,,,,,,,,,,,,,,
,g,13,39.988,18.069,0.22449,0.12788,0.56964,0.09661,0.08864,-8.25%,0.19955,-11.11%,0.11090,-13.27%,,3281,4072,0.23941,147.81%,0.28879,28.64%,0.04937,-61.39%,,2815,3171,0.22343,131.26%,0.29167,29.93%,0.06824,-46.63%,,3102,3126,0.06414,-33.61%,0.04866,-49.63%,0.01972,-79.59%,0.06414,-33.61%,0.04866,-49.63%,0.01972,-79.59%,0.06414,-33.61%,0.04866,-49.63%,0.01972,-79.59%,0.10359,7.22%,0.09126,-5.54%,0.04068,-57.89%,0.10359,7.22%,0.09126,-5.54%,0.04068,-57.89%,0.10359,7.22%,0.09126,-5.54%,0.04068,-57.89%,,,,,,,,,,,,,,,,,,,,,
,h,1013,22.044,20.634,0.29781,0.02087,0.07009,0.27694,0.26255,-5.19%,0.28546,-4.15%,0.02291,9.76%,,3281,4072,0.26145,-5.59%,0.29756,-0.08%,0.03611,72.98%,,2815,3171,0.24927,-9.99%,0.29509,-0.91%,0.04583,119.53%,,3102,3126,0.31395,13.36%,0.28255,2.03%,0.20989,-24.21%,0.31395,13.36%,0.28255,2.03%,0.20989,-24.21%,0.31395,13.36%,0.28255,2.03%,0.20989,-24.21%,0.30181,8.98%,0.28791,3.96%,0.22175,-19.93%,0.30181,8.98%,0.28791,3.96%,0.22175,-19.93%,0.30181,8.98%,0.28791,3.96%,0.22175,-19.93%,,,,,,,,,,,,,,,,,,,,,
,i,34,22.044,18.407,0.25210,0.12804,0.50790,0.12406,0.25907,108.83%,0.28359,12.49%,0.02452,-80.85%,,3281,4072,0.25182,102.98%,0.29507,17.04%,0.04324,-66.23%,,2815,3171,0.23311,87.90%,0.29708,17.84%,0.06397,-50.04%,,3102,3126,0.15997,28.94%,0.12984,4.66%,0.06617,-46.66%,0.15997,28.94%,0.12984,4.66%,0.06617,-46.66%,0.15997,28.94%,0.12984,4.66%,0.06617,-46.66%,0.15392,24.07%,0.13969,12.60%,0.07642,-38.40%,0.15392,24.07%,0.13969,12.60%,0.07642,-38.40%,0.15392,24.07%,0.13969,12.60%,0.07642,-38.40%,,,,,,,,,,,,,,,,,,,,,
,j,40,35.128,21.169,0.17974,0.04477,0.24905,0.13498,0.09076,-32.76%,0.20138,12.04%,0.11062,147.11%,,3281,4072,0.08143,-39.67%,0.23129,28.68%,0.14985,234.75%,,2815,3171,0.06926,-48.69%,0.28221,57.01%,0.21296,375.71%,,3102,3126,0.10501,-22.20%,0.08598,-36.30%,0.04524,-66.48%,0.10501,-22.20%,0.08598,-36.30%,0.04524,-66.48%,0.10501,-22.20%,0.08598,-36.30%,0.04524,-66.48%,0.14152,4.84%,0.12896,-4.46%,0.07262,-46.20%,0.14152,4.84%,0.12896,-4.46%,0.07262,-46.20%,0.14152,4.84%,0.12896,-4.46%,0.07262,-46.20%,,,,,,,,,,,,,,,,,,,,,
K,a,81,87.98,69.894,0.10780,0.07546,0.69998,0.03234,0.05935,83.51%,0.14287,32.53%,0.08352,10.68%,2,575,669,0.05885,81.95%,0.18200,68.83%,0.12316,63.21%,0,1901,1904,0.05797,79.23%,0.17707,64.26%,0.11911,57.85%,0,991,1343,0.04995,54.43%,0.04221,30.51%,0.02497,-22.78%,0.04995,54.43%,0.04221,30.51%,0.02497,-22.78%,0.04995,54.43%,0.04221,30.51%,0.02497,-22.78%,0.05296,63.73%,0.04900,51.49%,0.03070,-5.08%,0.05296,63.73%,0.04900,51.49%,0.03070,-5.08%,0.05296,63.73%,0.04900,51.49%,0.03070,-5.08%,,,,,,,,,,,,,,,,,,,,,
